Date,Close
07/08/2009,92.81
07/09/2009,92.93
07/10/2009,92.52
07/13/2009,92.97
07/14/2009,93.59
07/15/2009,94.26
07/16/2009,93.79
07/17/2009,94.17
07/20/2009,94.19
07/21/2009,93.68
07/22/2009,93.59
07/23/2009,94.96
07/24/2009,94.77
07/27/2009,95.18
07/28/2009,94.54
07/29/2009,95.03
07/30/2009,95.52
07/31/2009,94.66
08/03/2009,95.25
08/04/2009,95.26
08/05/2009,94.91
08/06/2009,95.44
08/07/2009,97.55
08/10/2009,97.11
08/11/2009,95.94
08/12/2009,96.06
08/13/2009,95.38
08/14/2009,94.91
08/17/2009,94.48
08/18/2009,94.68
08/19/2009,94.06
08/20/2009,94.19
08/21/2009,94.37
08/24/2009,94.47
08/25/2009,94.17
08/26/2009,94.24
08/27/2009,93.47
08/28/2009,93.64
08/31/2009,93.01
09/01/2009,92.87
09/02/2009,92.2
09/03/2009,92.62
09/04/2009,92.99
09/07/2009,92.99
09/08/2009,92.33
09/09/2009,92.03
09/10/2009,91.74
09/11/2009,90.69
09/14/2009,90.92
09/15/2009,91.03
09/16/2009,90.87
09/17/2009,91.04
09/18/2009,91.28
09/21/2009,92
09/22/2009,91.13
09/23/2009,91.3
09/24/2009,91.28
09/25/2009,89.63
09/28/2009,89.6
09/29/2009,90.09
09/30/2009,89.75
10/01/2009,89.54
10/02/2009,89.8
10/05/2009,89.5
10/06/2009,88.76
10/07/2009,88.58
10/08/2009,88.41
10/09/2009,89.77
10/12/2009,89.83
10/13/2009,89.7
10/14/2009,89.42
10/15/2009,90.55
10/16/2009,90.88
10/19/2009,90.58
10/20/2009,90.67
10/21/2009,90.99
10/22/2009,91.39
10/23/2009,92.04
10/26/2009,92.2
10/27/2009,91.79
10/28/2009,90.62
10/29/2009,91.41
10/30/2009,90.08
11/02/2009,90.33
11/03/2009,90.33
11/04/2009,90.68
11/05/2009,90.74
11/06/2009,89.91
11/09/2009,89.99
11/10/2009,89.84
11/11/2009,89.82
11/12/2009,90.38
11/13/2009,89.71
11/16/2009,89.11
11/17/2009,89.32
11/18/2009,89.37
11/19/2009,89.03
11/20/2009,88.91
11/23/2009,88.95
11/24/2009,88.56
11/25/2009,87.3
11/26/2009,86.48
11/27/2009,86.41
11/30/2009,86.34
12/01/2009,86.64
12/02/2009,87.45
